date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:22:30	4879/4879	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/robots.txt		(from )
18:22:30	24222/24222	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:39%20GMT	https://ionicframework.com/docs/	ionic/ionic%203%20docs/ionicframework.com/docs/index.html	(from )
18:22:31	233/233	---MC-	200	added ('OK')	text/css	date:Sat,%2007%20Oct%202017%2017:22:31%20GMT	https://fonts.googleapis.com/css?family=Poppins	ionic/ionic%203%20docs/fonts.googleapis.com/cssbf26.css	(from https://ionicframework.com/docs/)
18:22:37	66/66	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:22:37%20GMT	https://ionicframework.com/docs/v2	ionic/ionic%203%20docs/ionicframework.com/docs/v2	(from https://ionicframework.com/docs/)
18:22:37	173/173	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:22:37%20GMT	https://ionicframework.com/docs/v1	ionic/ionic%203%20docs/ionicframework.com/docs/v1	(from https://ionicframework.com/docs/)
18:22:37	587656/587656	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:22:36%20GMT	https://www.facebook.com/ionicframework	ionic/ionic%203%20docs/www.facebook.com/ionicframework.html	(from https://ionicframework.com/docs/)
18:22:38	175/175	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:22:38%20GMT	https://ionicframework.com/docs/pro	ionic/ionic%203%20docs/ionicframework.com/docs/pro	(from https://ionicframework.com/docs/)
18:22:39	17673/17673	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/v1/	ionic/ionic%203%20docs/ionicframework.com/docs/v1/index.html	(from https://ionicframework.com/docs/)
18:22:39	210523/210523	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/components/	ionic/ionic%203%20docs/ionicframework.com/docs/components/index.html	(from https://ionicframework.com/docs/)
18:22:39	22608/22608	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/api/	ionic/ionic%203%20docs/ionicframework.com/docs/api/index.html	(from https://ionicframework.com/docs/)
18:22:39	35159/35159	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/native/	ionic/ionic%203%20docs/ionicframework.com/docs/native/index.html	(from https://ionicframework.com/docs/)
18:22:40	86/86	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:22:40%20GMT	https://ionicframework.com/docs/pro/beta-testing.html	ionic/ionic%203%20docs/ionicframework.com/docs/pro/beta-testing.html	(from https://ionicframework.com/docs/)
18:22:41	21960/21960	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/pro/view/	ionic/ionic%203%20docs/ionicframework.com/docs/pro/view/index.html	(from https://ionicframework.com/docs/)
18:22:41	19054/19054	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/pro/	ionic/ionic%203%20docs/ionicframework.com/docs/pro/index.html	(from https://ionicframework.com/docs/)
18:22:41	96/96	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:22:41%20GMT	https://ionicframework.com/docs/pro/error-monitoring.html	ionic/ionic%203%20docs/ionicframework.com/docs/pro/error-monitoring.html	(from https://ionicframework.com/docs/)
18:22:41	35497/35497	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/developer-resources/	ionic/ionic%203%20docs/ionicframework.com/docs/developer-resources/index.html	(from https://ionicframework.com/docs/)
18:22:42	197/197	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:22:42%20GMT	https://ionicframework.com/docs/pro/monitoring	ionic/ionic%203%20docs/ionicframework.com/docs/pro/monitoring	(from https://ionicframework.com/docs/)
18:22:43	18601/18601	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/pro/package/	ionic/ionic%203%20docs/ionicframework.com/docs/pro/package/index.html	(from https://ionicframework.com/docs/)
18:22:43	29486/29486	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/pro/monitoring/	ionic/ionic%203%20docs/ionicframework.com/docs/pro/monitoring/index.html	(from https://ionicframework.com/docs/)
18:22:43	22203/22203	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/pro/live-deploy/	ionic/ionic%203%20docs/ionicframework.com/docs/pro/live-deploy/index.html	(from https://ionicframework.com/docs/)
18:22:44	371019/371019	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:22:43%20GMT	https://twitter.com/IonicFramework	ionic/ionic%203%20docs/twitter.com/IonicFramework.html	(from https://ionicframework.com/docs/)
18:22:46	21222/21222	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:22:45%20GMT	https://forum.ionicframework.com/	ionic/ionic%203%20docs/forum.ionicframework.com/index.html	(from https://ionicframework.com/docs/)
18:22:46	6789/6789	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:22:45%20GMT	https://apps.ionic.io/login	ionic/ionic%203%20docs/apps.ionic.io/login.html	(from https://ionicframework.com/docs/)
18:22:46	39147/39147	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:22:45%20GMT	https://blog.ionic.io/	ionic/ionic%203%20docs/blog.ionic.io/index.html	(from https://ionicframework.com/docs/)
18:22:46	32523/32523	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:22:45%20GMT	https://market.ionic.io/	ionic/ionic%203%20docs/market.ionic.io/index.html	(from https://ionicframework.com/docs/)
18:22:49	2968/2968	---M--	200	added ('OK')	text/html	etag:W/%22OO+TuKjNgtvDAgaX9LcG3A==%22	http://ionicworldwide.herokuapp.com/	ionic/ionic%203%20docs/ionicworldwide.herokuapp.com/index.html	(from https://ionicframework.com/docs/)
18:22:49	3550/3550	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:22:49%20GMT	https://jobs.ionic.io/	ionic/ionic%203%20docs/jobs.ionic.io/index.html	(from https://ionicframework.com/docs/)
18:22:49	37288/37288	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:22:48%20GMT	https://shop.ionic.io/	ionic/ionic%203%20docs/shop.ionic.io/index.html	(from https://ionicframework.com/docs/)
18:22:49	0/0	---MC-	302	error ('FOUND')	text/html	date:Sat,%2007%20Oct%202017%2017:22:47%20GMT	https://apps.ionic.io/signup	ionic/ionic%203%20docs/apps.ionic.io/signup	(from https://ionicframework.com/docs/)
18:22:50	115446/115446	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:22:49%20GMT	https://github.com/ionic-team/	ionic/ionic%203%20docs/github.com/ionic-team/index.html	(from https://ionicframework.com/docs/)
18:22:50	4759/4759	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2006%20Oct%202017%2018:35:52%20GMT	https://dashboard.ionicjs.com/signup	ionic/ionic%203%20docs/dashboard.ionicjs.com/signup.b.delayed	(from https://ionicframework.com/docs/)
18:22:50	205/205	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:22:50%20GMT	https://ionicframework.com/docs/intro/installation	ionic/ionic%203%20docs/ionicframework.com/docs/intro/installation.c.delayed	(from https://ionicframework.com/docs/)
18:22:51	197/197	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:22:51%20GMT	https://ionicframework.com/docs/intro/tutorial	ionic/ionic%203%20docs/ionicframework.com/docs/intro/tutorial	(from https://ionicframework.com/docs/)
18:22:52	26761/26761	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/intro/installation/	ionic/ionic%203%20docs/ionicframework.com/docs/intro/installation/index.html	(from https://ionicframework.com/docs/)
18:22:52	199/199	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:22:52%20GMT	https://ionicframework.com/docs/intro/deploying	ionic/ionic%203%20docs/ionicframework.com/docs/intro/deploying.e.delayed	(from https://ionicframework.com/docs/)
18:22:53	25569/25569	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/intro/tutorial/	ionic/ionic%203%20docs/ionicframework.com/docs/intro/tutorial/index.html	(from https://ionicframework.com/docs/)
18:22:53	31548/31548	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/intro/deploying/	ionic/ionic%203%20docs/ionicframework.com/docs/intro/deploying/index.html	(from https://ionicframework.com/docs/)
18:22:53	199/199	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:22:53%20GMT	https://ionicframework.com/docs/intro/migration	ionic/ionic%203%20docs/ionicframework.com/docs/intro/migration.f.delayed	(from https://ionicframework.com/docs/)
18:22:54	197/197	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:22:54%20GMT	https://ionicframework.com/docs/intro/concepts	ionic/ionic%203%20docs/ionicframework.com/docs/intro/concepts	(from https://ionicframework.com/docs/)
18:22:55	29832/29832	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/intro/migration/	ionic/ionic%203%20docs/ionicframework.com/docs/intro/migration/index.html	(from https://ionicframework.com/docs/)
18:22:55	27215/27215	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/intro/concepts/	ionic/ionic%203%20docs/ionicframework.com/docs/intro/concepts/index.html	(from https://ionicframework.com/docs/)
18:22:55	175/175	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:22:55%20GMT	https://ionicframework.com/docs/api	ionic/ionic%203%20docs/ionicframework.com/docs/api.11.delayed	(from https://ionicframework.com/docs/)
18:22:56	175/175	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:22:56%20GMT	https://ionicframework.com/docs/cli	ionic/ionic%203%20docs/ionicframework.com/docs/cli	(from https://ionicframework.com/docs/)
18:22:57	23033/23033	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/theming/	ionic/ionic%203%20docs/ionicframework.com/docs/theming/index.html	(from https://ionicframework.com/docs/)
18:22:57	29791/29791	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/storage/	ionic/ionic%203%20docs/ionicframework.com/docs/storage/index.html	(from https://ionicframework.com/docs/)
18:22:57	49311/49311	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/theming/css-utilities/	ionic/ionic%203%20docs/ionicframework.com/docs/theming/css-utilities/index.html	(from https://ionicframework.com/docs/)
18:22:57	52854/52854	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/theming/responsive-grid/	ionic/ionic%203%20docs/ionicframework.com/docs/theming/responsive-grid/index.html	(from https://ionicframework.com/docs/)
18:22:58	207/207	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:22:58%20GMT	https://ionicframework.com/docs/developer-resources	ionic/ionic%203%20docs/ionicframework.com/docs/developer-resources	(from https://ionicframework.com/docs/)
18:22:59	28346/28346	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/theming/theming-your-app/	ionic/ionic%203%20docs/ionicframework.com/docs/theming/theming-your-app/index.html	(from https://ionicframework.com/docs/)
18:22:59	25400/25400	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/theming/sass-variables/	ionic/ionic%203%20docs/ionicframework.com/docs/theming/sass-variables/index.html	(from https://ionicframework.com/docs/)
18:22:59	35847/35847	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/theming/platform-specific-styles/	ionic/ionic%203%20docs/ionicframework.com/docs/theming/platform-specific-styles/index.html	(from https://ionicframework.com/docs/)
18:22:59	23309/23309	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/theming/overriding-ionic-variables/	ionic/ionic%203%20docs/ionicframework.com/docs/theming/overriding-ionic-variables/index.html	(from https://ionicframework.com/docs/)
18:23:00	189/189	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:23:00%20GMT	https://ionicframework.com/docs/components	ionic/ionic%203%20docs/ionicframework.com/docs/components	(from https://ionicframework.com/docs/)
18:23:01	17794/17794	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/cli/	ionic/ionic%203%20docs/ionicframework.com/docs/cli/index.html	(from https://ionicframework.com/docs/)
18:23:01	36937/36937	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/wkwebview/	ionic/ionic%203%20docs/ionicframework.com/docs/wkwebview/index.html	(from https://ionicframework.com/docs/)
18:23:01	48504/48504	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/theming/rtl-support/	ionic/ionic%203%20docs/ionicframework.com/docs/theming/rtl-support/index.html	(from https://ionicframework.com/docs/)
18:23:01	24701/24701	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/ionicons/	ionic/ionic%203%20docs/ionicframework.com/docs/ionicons/index.html	(from https://ionicframework.com/docs/)
18:23:02	0/-1	---M--	301	error ('')			https://ionicframework.com/docs/api	ionic/ionic%203%20docs/ionicframework.com/docs/api.15.delayed	(from https://ionicframework.com/docs/)
18:23:02	181/181	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:23:02%20GMT	https://ionicframework.com/docs/native	ionic/ionic%203%20docs/ionicframework.com/docs/native	(from https://ionicframework.com/docs/)
18:23:02	54159/54159	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Oct%202017%2020:03:38%20GMT	https://ionicframework.com/docs/troubleshooting/	ionic/ionic%203%20docs/ionicframework.com/docs/troubleshooting/index.html	(from https://ionicframework.com/docs/)
18:23:04	98/98	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202017%2017:23:03%20GMT	https://ionicframework.com/docs/faq/	ionic/ionic%203%20docs/ionicframework.com/docs/faq/index.html	(from https://ionicframework.com/docs/)
18:23:04	6812/6812	---MC-	200	added ('OK')	text/javascript	date:Sat,%2007%20Oct%202017%2017:23:03%20GMT	https://www.google-analytics.com/cx/api.js?experiment=MRClmJX_QEakg3kJs2jH9g	ionic/ionic%203%20docs/www.google-analytics.com/cx/f9704.txt	(from https://ionicframework.com/docs/)
18:23:05	3118/3118	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2007%20Oct%202017%2017:23:05%20GMT	https://ga.clearbit.com/v1/ga.js?authorization=pk_15ddaa2a40791f38734f40e0565526b7	ionic/ionic%203%20docs/ga.clearbit.com/v1/ga9929.js	(from https://ionicframework.com/docs/)
18:23:06	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2007%20Oct%202017%2017:23:05%20GMT	https://fonts.googleapis.com/robots.txt		(from https://ionicframework.com/docs/)
18:23:07	529/529	---MCZ	200	added ('OK')	text/plain	date:Sat,%2007%20Oct%202017%2017:23:06%20GMT	https://www.facebook.com/robots.txt		(from https://ionicframework.com/docs/)
18:23:08	588228/588228	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:07%20GMT	https://www.facebook.com/ionicframework?_fb_noscript=1	ionic/ionic%203%20docs/www.facebook.com/ionicframework4964.html	(from https://www.facebook.com/ionicframework)
18:23:08	998/998	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2007%20Oct%202017%2017:23:08%20GMT	https://www.facebook.com/plugins/page/oembed.json/?url=https%3A%2F%2Fwww.facebook.com%2Fionicframework%2F	ionic/ionic%203%20docs/www.facebook.com/plugins/page/oembed.json/index844e.html	(from https://www.facebook.com/ionicframework)
18:23:08	220615/220615	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:08%20GMT	https://www.facebook.com/	ionic/ionic%203%20docs/www.facebook.com/index.html	(from https://www.facebook.com/ionicframework)
18:23:08	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202017%2017:23:08%20GMT	https://www.facebook.com/recover/initiate?lwv=110	ionic/ionic%203%20docs/www.facebook.com/recover/initiate.1ade4d.delayed	(from https://www.facebook.com/ionicframework)
18:23:10	191517/191517	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:09%20GMT	https://www.facebook.com/login/identify?ctx=recover&lwv=110	ionic/ionic%203%20docs/www.facebook.com/login/identifyad2e.html	(from https://www.facebook.com/ionicframework)
18:23:11	216805/216805	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:10%20GMT	https://www.facebook.com/r.php?locale=en_US	ionic/ionic%203%20docs/www.facebook.com/r97fa.html	(from https://www.facebook.com/ionicframework)
18:23:11	585378/585378	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:10%20GMT	https://www.facebook.com/ionicframework/	ionic/ionic%203%20docs/www.facebook.com/ionicframework/index.html	(from https://www.facebook.com/ionicframework)
18:23:12	258006/258006	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:11%20GMT	https://www.facebook.com/ionicframework/likes?ref=page_internal	ionic/ionic%203%20docs/www.facebook.com/ionicframework/likes76a2.html	(from https://www.facebook.com/ionicframework)
18:23:12	264721/264721	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:12%20GMT	https://www.facebook.com/ionicframework/photos/?ref=page_internal	ionic/ionic%203%20docs/www.facebook.com/ionicframework/photos/index76a2.html	(from https://www.facebook.com/ionicframework)
18:23:13	590815/590815	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:12%20GMT	https://www.facebook.com/ionicframework/?ref=page_internal	ionic/ionic%203%20docs/www.facebook.com/ionicframework/index76a2.html	(from https://www.facebook.com/ionicframework)
18:23:14	260621/260621	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:13%20GMT	https://www.facebook.com/ionicframework/likes	ionic/ionic%203%20docs/www.facebook.com/ionicframework/likes.html	(from https://www.facebook.com/ionicframework)
18:23:14	663887/663887	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:13%20GMT	https://www.facebook.com/ionicframework/posts/?ref=page_internal	ionic/ionic%203%20docs/www.facebook.com/ionicframework/posts/index76a2.html	(from https://www.facebook.com/ionicframework)
18:23:14	249735/249735	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:14%20GMT	https://www.facebook.com/ionicframework/about/?ref=page_internal	ionic/ionic%203%20docs/www.facebook.com/ionicframework/about/index76a2.html	(from https://www.facebook.com/ionicframework)
18:23:14	257572/257572	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:14%20GMT	https://www.facebook.com/ionicframework/community/?ref=page_internal	ionic/ionic%203%20docs/www.facebook.com/ionicframework/community/index76a2.html	(from https://www.facebook.com/ionicframework)
18:23:16	223525/223525	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:15%20GMT	https://www.facebook.com/privacy/explanation	ionic/ionic%203%20docs/www.facebook.com/privacy/explanation.html	(from https://www.facebook.com/ionicframework)
18:23:16	0/0	---M--	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:16%20GMT	https://www.facebook.com/pages/create/dialog/?ref_page_id=1321836767955949&ref_type=page_profile_button	ionic/ionic%203%20docs/www.facebook.com/pages/create/dialog/indexc742.html	(from https://www.facebook.com/ionicframework)
18:23:16	251129/251129	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:16%20GMT	https://www.facebook.com/ionicframework/about/	ionic/ionic%203%20docs/www.facebook.com/ionicframework/about/index.html	(from https://www.facebook.com/ionicframework)
18:23:16	257103/257103	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:16%20GMT	https://www.facebook.com/ionicframework/community/	ionic/ionic%203%20docs/www.facebook.com/ionicframework/community/index.html	(from https://www.facebook.com/ionicframework)
18:23:18	199449/199449	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:17%20GMT	https://www.facebook.com/policies?ref=pf	ionic/ionic%203%20docs/www.facebook.com/policies30c2.html	(from https://www.facebook.com/ionicframework)
18:23:18	191818/191818	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Oct%202017%2017:23:18%20GMT	https://www.facebook.com/search/str/Software/keywords_pages/?ref=page_about_category	ionic/ionic%203%20docs/www.facebook.com/search/str/Software/keywords_pages/index8c85.html	(from https://www.facebook.com/ionicframework)
18:23:19	602123/602123	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:19%20GMT	https://www.facebook.com/ionicthemes/?ref=py_c	ionic/ionic%203%20docs/www.facebook.com/ionicthemes/indexb3a1.html	(from https://www.facebook.com/ionicframework)
18:23:19	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202017%2017:23:19%20GMT	https://www.facebook.com/campaign/landing.php?placement=pf_rhc&campaign_id=242449722530626&extra_1=auto	ionic/ionic%203%20docs/www.facebook.com/campaign/landing62c9.php	(from https://www.facebook.com/ionicframework)
18:23:20	649936/649936	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:19%20GMT	https://www.facebook.com/PhoneGap/?ref=py_c	ionic/ionic%203%20docs/www.facebook.com/PhoneGap/indexb3a1.html	(from https://www.facebook.com/ionicframework)
18:23:21	239213/239213	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:20%20GMT	https://www.facebook.com/help/568137493302217	ionic/ionic%203%20docs/www.facebook.com/help/568137493302217.html	(from https://www.facebook.com/ionicframework)
18:23:21	577483/577483	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:20%20GMT	https://www.facebook.com/julienrenauxblog/	ionic/ionic%203%20docs/www.facebook.com/julienrenauxblog/index.html	(from https://www.facebook.com/ionicframework)
18:23:21	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202017%2017:23:21%20GMT	https://www.facebook.com/help/cookies?ref_type=sitefooter	ionic/ionic%203%20docs/www.facebook.com/help/cookiesebd6	(from https://www.facebook.com/ionicframework)
18:23:21	584358/584358	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:21%20GMT	https://www.facebook.com/sitepoint/?ref=py_c	ionic/ionic%203%20docs/www.facebook.com/sitepoint/indexb3a1.html	(from https://www.facebook.com/ionicframework)
18:23:23	306651/306651	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:22%20GMT	https://www.facebook.com/ionicframework/posts/1989413091198310	ionic/ionic%203%20docs/www.facebook.com/ionicframework/posts/1989413091198310.html	(from https://www.facebook.com/ionicframework)
18:23:23	209648/209648	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:23%20GMT	https://www.facebook.com/policies/cookies/	ionic/ionic%203%20docs/www.facebook.com/policies/cookies/index.html	(from https://www.facebook.com/ionicframework)
18:23:24	593665/593665	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:23%20GMT	https://www.facebook.com/ionicframework/?hc_ref=ART80oinRyfXWrlxM_IGQ9wcnyKuTvMT5jNStwagDY_fJNOBtaymxVCOmSyJdoKkCZ4&fref=nf	ionic/ionic%203%20docs/www.facebook.com/ionicframework/index0cd0.html	(from https://www.facebook.com/ionicframework)
18:23:25	300975/300975	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:24%20GMT	https://www.facebook.com/ionicframework/posts/1989356897870596	ionic/ionic%203%20docs/www.facebook.com/ionicframework/posts/1989356897870596.html	(from https://www.facebook.com/ionicframework)
18:23:25	593302/593302	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:24%20GMT	https://www.facebook.com/ionicframework/?ref=nf&hc_ref=ARRU8Eskfa0nvMB1SfZ_eyen25ha09ZXq3luuuUCBaCm8bmvCs66x-4vT5mqmaHvNNg	ionic/ionic%203%20docs/www.facebook.com/ionicframework/index02c9.html	(from https://www.facebook.com/ionicframework)
18:23:26	596528/596528	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:25%20GMT	https://www.facebook.com/ionicframework/?ref=nf&hc_ref=ARQhFYU8WheOXFy7o85LDIGT8kfaT9g4xOZoU97GH09tqMJNbzVE5izyum0JD5pNqWQ	ionic/ionic%203%20docs/www.facebook.com/ionicframework/index5b2c.html	(from https://www.facebook.com/ionicframework)
18:23:26	596871/596871	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:25%20GMT	https://www.facebook.com/ionicframework/?hc_ref=ARSZKbrYrz2nGxTJSIPNH61XI89OPUUUf5dDyTCUCvF6WUGqdu8GWm5mPsN4fEcJWcg&fref=nf	ionic/ionic%203%20docs/www.facebook.com/ionicframework/indexeac9.html	(from https://www.facebook.com/ionicframework)
18:23:27	650907/650907	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:27%20GMT	https://www.facebook.com/ionicframework/posts	ionic/ionic%203%20docs/www.facebook.com/ionicframework/posts.html	(from https://www.facebook.com/ionicframework)
18:23:33	300787/300787	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:27%20GMT	https://www.facebook.com/ionicframework/posts/1988836561255963	ionic/ionic%203%20docs/www.facebook.com/ionicframework/posts/1988836561255963.html	(from https://www.facebook.com/ionicframework)
18:23:34	246006/246006	---MCZ	200	added ('OK')	text/html	date:Sat,%2007%20Oct%202017%2017:23:28%20GMT	https://www.facebook.com/ionicframework/photos/pb.1321836767955949.-2207520000.1507396954./1323608374445455/?type=3	ionic/ionic%203%20docs/www.facebook.com/ionicframework/photos/pb.1321836767955949.-2207520000.1507396954/1323608374445455/index513b.html	(from https://www.facebook.com/ionicframework)
